"tweet_id","user_id","username","name","first_name","last_name","full_text","view_count","bookmark_count","favorite_count","reply_count","retweet_count","quote_count","bookmarked","favorited","retweeted","created_at","user_mentions","location","bio","website","websites","can_dm","can_media_tag","is_quote_status","lang","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","profile_banner_url","profile_url","avatar_url","verified","is_blue_verified","user_created_at"
"1769076155959669030","1751880257677008896","Watchdog2924","Watchdog","Watchdog","","https://t.co/NKrHcb0fPQ…

Prime Minister Sheikh Hasina paid glowing tributes to the Father of the Nation Bangabandhu Sheikh Mujibur Rahman, marking his 104th birth anniversary and National Children's Day. https://t.co/ahYrGIGH8R","17",0,0,0,0,0,false,false,false,"16/03/2024, 23:59:58","","","I am a dog lover","","",false,true,false,"en",211,342,236,255,1,0,0,211,,false,"https://pbs.twimg.com/profile_banners/1751880257677008896/1706516209","https://www.x.com/Watchdog2924","https://pbs.twimg.com/profile_images/1751880628499542016/NghF4KE7_normal.jpg",false,false,"29/01/2024, 13:09:51"
"1769069244342554759","75441707","WEEKLYBLITZ","BLiTZ","BLiTZ","","Bangabandhu, Awami League and Sheikh Hasina

By: @salah_shoaib 

https://t.co/JhGnopZLOf","11",0,0,0,0,0,false,false,false,"16/03/2024, 23:32:30","salah_shoaib","Bangladesh","BLiTZ, a registered newspaper in Bangladesh with print and online edition, shows audacity of publishing truth & countering lies. Write for us!","https://www.weeklyblitz.net","https://www.weeklyblitz.net",false,true,false,"in",4383,45,53,23355,1070,18,0,4383,,false,"https://pbs.twimg.com/profile_banners/75441707/1695480396","https://www.x.com/WEEKLYBLITZ","https://pbs.twimg.com/profile_images/1542306802116595712/iBI9Oqzm_normal.jpg",false,false,"19/09/2009, 07:41:36"
"1769063239655051562","1060826798093561860","salah_shoaib","Salah Uddin Shoaib Choudhury","Salah","Uddin Shoaib Choudhury","My article: Bangabandhu, Awami League and Sheikh Hasina - via @WEEKLYBLITZ 

#Bangabandhu #AwamiLeague #SheikhHasina

https://t.co/QFy3gybxQC","82",1,1,1,0,0,false,false,false,"16/03/2024, 23:08:38","WEEKLYBLITZ","Dhaka, Bangladesh","Editor, BLiTZ । Award-Winning Journalist। Counterterrorism Specialist  । Hated by Islamists, Jihadists & Terrorists । Promotes Unpopular Opinions","http://weeklyblitz.net","http://weeklyblitz.net",true,true,false,"in",47358,114,1754,17064,14003,69,0,47358,,false,"https://pbs.twimg.com/profile_banners/1060826798093561860/1672326464","https://www.x.com/salah_shoaib","https://pbs.twimg.com/profile_images/1510722272138448896/budBjIrP_normal.jpg",false,true,"09/11/2018, 14:29:52"
"1769059417478123738","1755185988429561856","BengalUpdate20","Bengal Update","Bengal","Update","https://t.co/9P1wP8E2AS

Prime Minister Sheikh Hasina paid glowing tributes to the Father of the Nation Bangabandhu Sheikh Mujibur Rahman, marking his 104th birth anniversary and National Children's Day.","12",0,0,0,0,0,false,false,false,"16/03/2024, 22:53:27","","Dhaka, Bangladesh","","","",false,true,false,"en",3,22,283,540,0,0,0,3,,false,"https://pbs.twimg.com/profile_banners/1755185988429561856/1708595558","https://www.x.com/BengalUpdate20","https://pbs.twimg.com/profile_images/1760603237621592064/H2wAnb7V_normal.jpg",false,false,"07/02/2024, 16:05:35"
"1769059066188566577","1755880844638732288","Newstodaybd20","News Today BD","News","Today BD","https://t.co/Zvf7hUAPQ0

Prime Minister Sheikh Hasina paid glowing tributes to the Father of the Nation Bangabandhu Sheikh Mujibur Rahman, marking his 104th birth anniversary and National Children's Day.","3",0,0,0,0,0,false,false,false,"16/03/2024, 22:52:03","","Dhaka,Bangladesh ","","","",false,true,false,"en",4,10,131,298,1,0,0,4,,false,"https://pbs.twimg.com/profile_banners/1755880844638732288/1708595032","https://www.x.com/Newstodaybd20","https://pbs.twimg.com/profile_images/1760601197331824640/OSdbpTWp_normal.jpg",false,false,"09/02/2024, 14:06:38"
"1769058649706496506","1755928829560766464","BangladeshView","View of Bangladesh","View","of Bangladesh","https://t.co/Q4vpiiRY4x

Prime Minister Sheikh Hasina paid glowing tributes to the Father of the Nation Bangabandhu Sheikh Mujibur Rahman, marking his 104th birth anniversary and National Children's Day.","10",0,0,0,0,0,false,false,false,"16/03/2024, 22:50:24","","","","","",false,true,false,"en",26,58,241,556,12,0,0,26,,false,"https://pbs.twimg.com/profile_banners/1755928829560766464/1707491028","https://www.x.com/BangladeshView","https://pbs.twimg.com/profile_images/1755929352775073792/j1TC4O9m_normal.jpg",false,false,"09/02/2024, 17:17:37"
"1769050295437516821","745847412586057729","tajulraj1","Tajul Islam.","Tajul","Islam.","My article : Bangabandhu’s Legacy Continues with Prime Minister Sheikh Hasina’s Leadership-Via @the_inteldrop
@albd1971
#Sheikhhasina #Bangabandhu

https://t.co/xyUqNKzLXT","34",0,0,1,0,0,false,false,false,"16/03/2024, 22:17:12","the_inteldrop; albd1971","Dhaka, Bangladesh","Journalist | Special Correspondent @WeeklyBlitz | Writes on Diversified Topics in Local & Int'l Media | Moviemaker","http://weeklyblitz.net","http://weeklyblitz.net",false,true,false,"en",70,56,32,363,739,0,0,70,,false,"https://pbs.twimg.com/profile_banners/745847412586057729/1695583530","https://www.x.com/tajulraj1","https://pbs.twimg.com/profile_images/790729321249775616/2_bYHFpi_normal.jpg",false,false,"23/06/2016, 10:14:15"
"1769046478721556937","1750558239694163971","FahimMunta64714","Power to People","Power","to People","https://t.co/JvZHMZytMB

Prime Minister (PM) Sheikh Hasina has asked the authorities concerned to construct eight storages in eight divisions in the country for the preservation of agricultural products. https://t.co/AwOZXcUiyx","13",0,0,0,0,0,false,false,false,"16/03/2024, 22:02:02","","","","","",false,true,false,"en",4,11,124,128,0,0,0,4,,false,,"https://www.x.com/FahimMunta64714","https://pbs.twimg.com/profile_images/1751887803087200256/qhbxOE5i_normal.jpg",false,false,"25/01/2024, 21:36:38"
"1769036902940958759","77696645","dailystarnews","The Daily Star","The","Daily Star","A three-year-old girl, who suffered severe burns in #Gazipur #gascylinderfire on Wednesday, died at the Sheikh Hasina National Institute of Burn and Plastic Surgery tonight
#bangladesh
https://t.co/iAbKaNjsgi","612",0,5,0,0,0,false,false,false,"16/03/2024, 21:23:59","","Bangladesh","Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.","http://www.thedailystar.net","http://www.thedailystar.net",false,true,false,"en",1877071,64,31608,298964,461,1183,0,1877071,,false,"https://pbs.twimg.com/profile_banners/77696645/1703699616","https://www.x.com/dailystarnews","https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg",false,true,"27/09/2009, 14:54:28"
"1769008597722104101","1527337685647388672","the_inteldrop","THE INTEL DROP","THE","INTEL DROP","Bangabandhu's Legacy Continues with Prime Minister Sheikh Hasina's Leadership https://t.co/xOSH66ESUI https://t.co/wXtS9J24I0","17",0,0,0,0,0,false,false,false,"16/03/2024, 19:31:30","","","PLEASE FOLLOW AND SHARE!  ""Welcome to the REAL Other Side of the Mirror""... TID's Iceland based volunteers.  Send in news tips newstips@theinteldrop.org","https://www.theinteldrop.org","https://www.theinteldrop.org",true,true,false,"en",1370,285,24628,53391,205,12,0,1370,,false,"https://pbs.twimg.com/profile_banners/1527337685647388672/1677249909","https://www.x.com/the_inteldrop","https://pbs.twimg.com/profile_images/1629129056645169152/OpoLkMpb_normal.jpg",false,true,"19/05/2022, 22:18:45"
"1769001511206490385","1449985245105717253","ozarabmedia","OZ Arab Media","OZ","Arab Media","From #Bangabandhu to Sheikh Hasina: Bangladesh’s inspiring #journey towards #peace and #prosperity Bangladesh, a nation with a rich cultural heritage and a tumultuous history, has embarked on a https://t.co/waK3ertFbg #SheikhHasina https://t.co/ywcBF6wOzD","22",0,0,0,0,0,false,false,false,"16/03/2024, 19:03:21","","Sydney, Australia","Oz Arab Media is an online news platform covering Arabic, Australian and international news in both Arabic and English.","https://ozarab.media","https://ozarab.media",false,true,false,"en",2362,1239,19875,36677,475,12,0,2362,,false,"https://pbs.twimg.com/profile_banners/1449985245105717253/1693788960","https://www.x.com/ozarabmedia","https://pbs.twimg.com/profile_images/1449985318057234433/Ei6ccpTh_normal.jpg",false,true,"18/10/2021, 11:26:44"
"1768989642865467764","735073031257620482","OmmcomNews","Ommcom News","Ommcom","News","A top leader from Bangladesh’s ruling Awami League on Saturday ruled out allegations of Indian interference in the country’s election, months after the crucial vote in January this year saw Prime Minister Sheikh Hasina storming back to power.
#OmmcomNews https://t.co/ZVohDBRWyU","28",0,0,0,0,0,false,false,false,"16/03/2024, 18:16:11","","Bhubaneshwar, India","Capturing Odisha Online. Breaking News Alert From Odisha, India & World..","http://ommcomnews.com","http://ommcomnews.com",false,true,false,"en",4606,453,12764,203848,910,92,0,4606,,false,"https://pbs.twimg.com/profile_banners/735073031257620482/1623742297","https://www.x.com/OmmcomNews","https://pbs.twimg.com/profile_images/1013033864996900864/o27RpwjC_normal.jpg",false,false,"24/05/2016, 16:40:42"
"1768989114689564723","1723581989058760704","bdrfinfo","Bangladesh Dental Research Foundation","Bangladesh","Dental Research Foundation","Many Many thanks and appreciation to Honorable Prime Minister Sheikh Hasina for announcing incentives to doctors for research in medical science.

BDRF applauds this announcement and encourages dental surgeons to research in Dental Science. https://t.co/Wyeg0rrmPg","8",0,0,0,0,0,false,false,false,"16/03/2024, 18:14:05","","","","","",false,true,false,"en",29,13,2,4,0,0,0,29,,false,,"https://www.x.com/bdrfinfo","https://pbs.twimg.com/profile_images/1728141918587232256/FDWCqKTI_normal.jpg",false,false,"12/11/2023, 11:02:34"
"1768943227984625997","1605522366519742464","PinuShariful","Shariful Islam Pinu 1","Shariful","Islam Pinu 1","#SmartBangladesh❤️🇧🇩
Mujibio Shuvecsha O Shuvo Kamona Honorable Prime Minister Sheikh Hasina...জয় বাংলা জয় বঙ্গবন্ধু❤️🇧🇩","12",0,3,0,0,0,false,false,false,"16/03/2024, 15:11:45","","Dhaka City","I am Just Political Worker At Bangladesh Awami League. I am simple but really happy about myself","","",true,true,true,"et",1576,5053,9033,50112,62243,0,0,1576,,false,"https://pbs.twimg.com/profile_banners/1605522366519742464/1725131550","https://www.x.com/PinuShariful","https://pbs.twimg.com/profile_images/1818625244539895814/Qt5xj7Ab_normal.jpg",false,false,"21/12/2022, 16:15:53"
