"tweet_id","user_id","username","name","first_name","last_name","full_text","view_count","bookmark_count","favorite_count","reply_count","retweet_count","quote_count","bookmarked","favorited","retweeted","created_at","user_mentions","location","bio","website","websites","can_dm","can_media_tag","is_quote_status","lang","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","profile_banner_url","profile_url","avatar_url","verified","is_blue_verified","user_created_at"
"1797017615040409872","1629741797969735683","LohanoRajkumar","indus - modi ka parivar","indus","- modi ka parivar","@MrSinha_ social justice 
remove reservation system 
reservation only for poor citizens instead of caste 
facilitate the visa system for persecuted hindus of pakistan bangladesh 
vanish corruption from government and society 
strict punishment to corrupt politicians bureaucrats judges","21",0,0,0,0,0,false,false,false,"02/06/2024, 02:29:21","MrSinha_","","","","",false,true,false,"en",399,3170,0,10460,5224,0,0,399,,false,,"https://www.x.com/LohanoRajkumar","https://pbs.twimg.com/profile_images/1629741919772327937/44KIX0oA_normal.png",false,false,"26/02/2023, 12:15:27"
"1796990865736597809","1313502270215000065","namnam2c","🌧","🌧","","@RadioGenoa Looks like Kabol , Bangladesh , Syria,  Baghdad , but it is London. 🇬🇧
Good job, Britain 
 #London 
#UK","408",0,2,0,0,0,false,false,false,"02/06/2024, 00:43:03","RadioGenoa","United States","🇺🇸 ❤❤🇺🇸","","",true,true,false,"en",6877,5660,2563,67118,70576,50,0,6877,,false,"https://pbs.twimg.com/profile_banners/1313502270215000065/1701269268","https://www.x.com/namnam2c","https://pbs.twimg.com/profile_images/1626615950752776193/568KEPUv_normal.jpg",false,true,"06/10/2020, 20:32:48"
"1796986687689551967","50009704","MrShroom_EM","Mr. Shroom","Mr.","Shroom","All of these are getting harder to achieve in the broken system in Bangladesh. Friend backstabs friend, brother fighting brother, poor stealing more, traffic jam in Dhaka wastes so much time. People drive 2-3 hours each way to just go to work!","9",0,0,1,0,0,false,false,false,"02/06/2024, 00:26:27","","Austin, TX","Austin 🛫 Reusable Rockets 🚀 Electric Vehicles 🚗 Gateway to Mars ❤️ Now closer than ever! Made in earth by humans🤯 On Board Starship to Mars 2050.","","",false,true,false,"en",1263,2219,1737,7541,11288,7,0,1263,,false,"https://pbs.twimg.com/profile_banners/50009704/1711265327","https://www.x.com/MrShroom_EM","https://pbs.twimg.com/profile_images/793942062240567296/rFkXAUmP_normal.jpg",false,false,"23/06/2009, 21:41:27"
"1796971614468452464","77696645","dailystarnews","The Daily Star","The","Daily Star","The online system operated by Bestinet Sdn Bhd manages the recruitment of workers from Bangladesh and 14 other countries.
#bangladesh
https://t.co/vz2jDPD70k","567",1,1,1,0,0,false,false,false,"01/06/2024, 23:26:33","","Bangladesh","Bangladesh's largest English Daily. The latest & breaking news, features, analysis and more from @dailystarnews.","http://www.thedailystar.net","http://www.thedailystar.net",false,true,false,"en",1880010,64,31716,299487,461,1186,0,1880010,,false,"https://pbs.twimg.com/profile_banners/77696645/1703699616","https://www.x.com/dailystarnews","https://pbs.twimg.com/profile_images/1560135235773181952/-o1jRMm1_normal.jpg",false,true,"27/09/2009, 14:54:28"
"1796968559714725994","1086956484913594368","rayadushiv","Raja Yadav🇮🇳","Raja","Yadav🇮🇳","@BombagorerRani Good dreams are good for imagination.Bengal will become Bangladesh 2.0 soon. And Didi kindly tell me why Bengalis youth are mostly outside of the Bengals. Not only that they are begging Job in other states.","219",0,2,0,0,0,false,false,false,"01/06/2024, 23:14:25","BombagorerRani","India","I tweet for change 🗣. Never give up. Believe in karma.Belong to Lunar Dynasty. Bhartiya 🇮🇳","","",false,true,false,"en",66,114,132,1577,40971,0,0,66,,false,"https://pbs.twimg.com/profile_banners/1086956484913594368/1645904304","https://www.x.com/rayadushiv","https://pbs.twimg.com/profile_images/1467910517217972226/ntcrxb8o_normal.jpg",false,false,"20/01/2019, 16:59:55"
"1796964845935550584","1771773494252146688","thetoxyou","Tox You","Tox","You","Trading Corporation of Bangladesh TCB job Circular 2024 https://t.co/bN4eVWAFDe","18",0,0,0,0,0,false,false,false,"01/06/2024, 22:59:39","","World","Tox You","","",false,true,false,"en",122,112,0,92,32,0,0,122,,false,"https://pbs.twimg.com/profile_banners/1771773494252146688/1711259557","https://www.x.com/thetoxyou","https://pbs.twimg.com/profile_images/1771777045066104832/dU58LKK5_normal.jpg",false,false,"24/03/2024, 10:38:31"
"1796959859365306651","1555458934542311424","SrimanySovik","Sovik Srimany","Sovik","Srimany","@Rheahaha12 Whereas Muslims relegated themselves to a vote-bank is not communal. Those who play vote-bank politics are also not communal..

To avoid hate, Daily 1000s of Muslims are fleeing from India and going to Pakistan, Afghanistan, Bangladesh and other Islamic countries.
Yes.","52",0,1,0,0,0,false,false,false,"01/06/2024, 22:39:51","","","Twitter banned my Original account @ssrimany. 

Satyameva Jayate.

Truth Triumphs.

Everything is Possible.","","",false,true,false,"en",47,181,282,10504,3771,0,0,47,,false,,"https://www.x.com/SrimanySovik","https://pbs.twimg.com/profile_images/1555459069506625536/zpoIsUNH_normal.jpg",false,false,"05/08/2022, 12:41:55"
"1796957885957820855","374564048","MahalaxmiRaman","Mahalaxmi Ramanathan","Mahalaxmi","Ramanathan","2⃣❓ The Meta report raises concerns about US’ continuous interference in Bangladesh politics in the wake of its failed attempts to alter the course of 7 January election.","8",0,0,0,0,0,false,false,false,"01/06/2024, 22:32:00","","Pune","BSc,LLM-Lecturer,LegalProfessional, Advocate,Indian passionate abt protection of human rights humanitarian causes.","","",false,true,false,"en",1334,225,17291,59424,44903,11,0,1334,,false,,"https://www.x.com/MahalaxmiRaman","https://pbs.twimg.com/profile_images/1847594244955054080/w-U_HpLQ_normal.jpg",false,false,"16/09/2011, 19:51:44"
"1796951655914561684","2856934950","iam_ramin","Ramin Ahmed","Ramin","Ahmed","@ICC should implement a relegation system - 2/3 poor performing teams in a WC must play qualifiers for the next, regardless of domestic success. This would prevent teams like Bangladesh from auto qualifying by exploiting home conditions and embarrassing the sport on world stage","17",0,0,0,0,0,false,false,false,"01/06/2024, 22:07:15","ICC","Centerton, AR","Ph.D. in Industrial and Systems Engineering","","",true,true,false,"en",57,295,2,50,155,0,0,57,,false,"https://pbs.twimg.com/profile_banners/2856934950/1622328941","https://www.x.com/iam_ramin","https://pbs.twimg.com/profile_images/1026137297325096960/nS7PfOyJ_normal.jpg",false,false,"15/10/2014, 22:18:04"
"1796946748872839295","1068365650609852417","revolt_71","Revolt","Revolt","","Absolutely correct. The media of Bangladesh has been portraying Ziaur Rahman Bir Uttam in a wrong manner. The online activists have done a tremendous job in preserving those. Leader @trahmanbnp must give activists like us the due credit. Nice opinion by Farzana Sharmeen Putul. I https://t.co/EXb4ZuwsEg","2036",2,91,5,12,1,false,false,false,"01/06/2024, 21:47:45","trahmanbnp","Earth","Bangladesh Zindabad 🇧🇩🌾 No endorsement. Opinions are my own.","","",false,true,false,"en",36069,84,14958,37819,70717,32,0,36069,,false,"https://pbs.twimg.com/profile_banners/1068365650609852417/1723293276","https://www.x.com/revolt_71","https://pbs.twimg.com/profile_images/1775535111121096704/8Mt8fE7G_normal.jpg",false,true,"30/11/2018, 09:46:35"
